,PlayId,Team,X,Y,S,A,Dis,YardLine,Quarter,Down,Distance,DefendersInTheBox,Yards,PlayerHeight,PlayerWeight,Temperature
257,20181028053174,away,79.06,22.27,4.8,2.57,0.54,34,4,1,15,7.0,26,6-5,300,56.0
258,20191117012532,home,58.74,24.57,2.14,1.26,0.21,47,3,1,10,7.0,0,6-3,238,51.0
259,20171231121665,away,107.0,36.07,3.78,3.0,0.7,1,2,2,1,8.0,1,5-9,195,17.0
260,20191124113262,away,68.73,29.4,0.73,1.29,0.07,46,4,1,10,5.0,8,6-1,215,40.0
261,20191031002247,away,36.33,21.06,3.43,0.65,0.35,28,3,2,10,8.0,4,6-0,214,75.0
262,20181028070766,away,71.9,30.96,4.17,3.14,0.4,44,1,1,10,6.0,20,5-11,225,47.0
263,20190908082969,home,49.15,22.36,2.64,0.83,0.28,41,3,2,5,7.0,0,6-5,325,64.0
264,20170924102428,home,47.45,33.08,3.3,2.44,0.32,25,3,1,10,5.0,1,5-11,212,88.0
265,20181230112533,home,53.56,33.0,2.93,0.75,0.3,44,3,1,10,8.0,1,6-3,308,53.0
266,20191006090591,away,20.12,30.77,2.8,1.29,0.29,9,1,1,9,8.0,3,6-5,308,70.0
267,20171105020464,home,65.55,23.97,3.71,2.41,0.39,43,1,1,10,7.0,0,6-6,320,78.0
268,20171203083759,home,18.58,23.8,1.35,1.39,0.14,4,4,2,4,8.0,0,6-4,218,48.0
269,20171218002636,away,69.0,28.05,5.72,3.77,0.57,48,3,1,10,7.0,9,5-8,206,71.0
270,20171217020072,home,79.95,26.52,2.41,1.41,0.37,29,1,2,6,7.0,6,6-2,235,36.0
271,20190915012548,away,44.59,13.46,4.05,1.41,0.4,36,3,1,10,8.0,6,6-0,214,81.0
272,20180906000299,away,14.92,26.06,4.0,1.39,0.4,2,1,1,10,7.0,2,6-3,232,81.0
273,20180909001054,away,103.63,23.9,4.32,1.77,0.42,11,1,2,24,7.0,7,5-9,195,61.0
274,20191020081288,away,72.39,18.99,5.46,2.98,0.54,33,2,1,10,6.0,3,6-1,215,77.0
275,20190915082823,home,103.29,31.91,5.42,3.62,0.52,13,3,1,10,6.0,11,6-3,247,93.0
276,20181014110472,away,68.24,23.58,2.73,2.35,0.27,39,1,1,10,7.0,0,6-6,245,66.0
277,20181021040080,away,37.38,27.78,2.47,1.76,0.21,30,1,2,5,7.0,1,6-5,255,68.0
278,20191013080299,away,15.48,14.76,2.43,1.26,0.24,13,1,2,2,7.0,5,5-11,184,77.0
279,20191027032607,away,100.35,35.16,3.41,1.79,0.34,11,3,1,10,7.0,1,5-11,197,68.0
280,20171203091264,away,45.48,19.4,1.44,0.05,0.2,33,2,3,2,7.0,4,5-10,195,60.0
281,20181111023062,away,24.71,30.57,0.73,1.19,0.07,15,4,1,10,8.0,8,6-1,305,36.0
282,20171001070746,away,53.5,30.15,0.93,1.18,0.01,43,1,1,10,7.0,0,6-3,315,61.0
283,20180916002579,away,79.7,27.05,4.2,1.95,0.42,10,3,1,10,6.0,19,5-11,205,
284,20171022082276,away,78.06,31.39,1.88,1.93,0.27,34,3,2,6,7.0,6,6-2,235,79.0
285,20181101003407,away,19.58,32.52,3.72,1.52,0.41,8,4,1,8,7.0,-5,6-3,261,82.0
286,20181104103984,away,41.22,10.45,3.15,3.65,0.3,32,4,2,3,6.0,-1,6-4,207,40.0
287,20170917122533,home,94.94,26.17,2.59,1.02,0.28,15,3,3,2,7.0,5,6-6,307,65.0
288,20171119092312,home,78.1,29.97,2.53,2.03,0.25,37,3,1,10,8.0,3,6-3,220,66.0
289,20181118102732,away,61.15,18.2,3.19,4.36,0.29,47,3,2,9,5.0,2,5-11,187,73.0
290,20171105030700,away,60.13,28.71,2.49,1.98,0.28,49,1,1,10,8.0,1,6-6,250,79.0
291,20171224031029,home,17.91,28.84,2.7,1.92,0.26,8,2,2,5,7.0,-1,6-5,320,23.0
292,20191027090814,home,86.18,23.77,4.98,2.91,0.48,19,1,2,11,5.0,19,6-1,210,66.0
293,20170917072182,home,63.14,29.27,1.37,1.43,0.06,47,3,2,2,8.0,-1,6-2,308,88.0
294,20170911010902,home,87.36,34.33,2.5,0.53,0.34,21,1,1,10,9.0,0,6-4,280,73.0
295,20171126080471,home,55.1,27.17,1.96,2.12,0.21,45,1,2,3,8.0,4,6-3,291,66.0
296,20171126030206,away,32.7,19.79,3.74,1.67,0.45,8,1,1,10,6.0,-1,6-0,197,62.0
297,20190908042729,away,38.33,34.81,0.52,2.39,0.05,28,3,2,2,7.0,1,6-3,232,
298,20171015060224,away,104.34,30.94,1.55,1.81,0.09,16,1,1,10,6.0,5,6-1,215,68.0
299,20171022121969,home,20.47,22.71,3.5,2.61,0.39,6,2,1,6,7.0,4,5-10,205,56.0
300,20180910001634,home,70.14,20.82,6.98,0.63,0.7,43,2,2,4,6.0,2,5-10,192,68.0
301,20190922082520,away,51.04,27.39,3.32,0.2,0.34,41,3,1,10,6.0,2,6-3,305,
302,20170924000631,home,64.59,31.54,1.56,1.01,0.13,45,1,1,10,8.0,15,6-6,320,70.0
303,20171203073541,home,64.03,32.12,4.11,1.64,0.46,47,4,1,10,7.0,-1,6-5,305,69.0
304,20181015001284,home,58.81,27.06,4.84,3.76,0.48,44,2,1,10,7.0,3,6-2,225,37.0
305,20190930000148,away,54.99,28.73,1.86,0.67,0.19,45,1,1,10,6.0,5,6-3,315,76.0
306,20180906000278,home,9.66,27.88,4.96,2.23,0.49,1,1,4,1,11.0,-1,6-0,204,81.0
307,20181202014230,home,31.74,22.13,3.33,0.66,0.37,21,4,3,13,7.0,10,6-7,280,63.0
308,20171217031668,home,17.41,29.04,2.06,0.62,0.22,8,2,1,10,8.0,2,6-4,245,72.0
309,20171005000500,away,109.49,34.69,1.34,1.13,0.16,2,1,1,10,7.0,1,6-6,335,76.0
310,20180909012180,away,58.14,37.14,0.86,2.25,0.1,48,3,1,10,7.0,6,6-4,252,58.0
311,20181222002195,home,24.59,22.19,1.38,1.68,0.12,14,3,1,10,8.0,4,6-4,322,51.0
312,20181111001753,away,108.53,27.71,0.74,0.82,0.09,1,2,1,1,11.0,0,6-4,310,37.0
313,20170911003530,away,76.62,28.82,4.51,2.01,0.43,36,4,2,10,7.0,3,6-1,241,70.0
314,20191124052394,away,35.23,25.33,1.12,1.3,0.13,26,3,2,1,7.0,6,6-4,330,52.0
315,20181223104359,home,29.69,35.58,1.09,1.89,0.1,34,4,2,10,3.0,-1,6-0,200,44.0
316,20180923011076,home,71.18,25.94,3.94,2.27,0.45,41,2,2,10,6.0,1,6-6,305,61.0
317,20190929112392,away,64.48,30.64,0.82,0.5,0.09,46,3,2,2,7.0,6,6-3,325,87.0
318,20171105073415,away,90.32,27.92,4.66,2.68,0.5,15,4,1,10,8.0,7,6-1,220,61.0
319,20171112111461,away,84.6,32.5,1.36,3.34,0.0,21,2,2,8,7.0,7,5-11,215,48.0
320,20180916053390,away,44.03,9.01,4.02,4.41,0.38,34,3,2,4,6.0,3,5-10,185,80.0
321,20191006014379,home,54.17,18.14,2.02,2.52,0.21,43,4,1,10,6.0,4,6-2,265,76.0
322,20180909042847,home,35.78,24.53,2.96,0.94,0.3,25,3,2,7,8.0,6,6-5,255,
323,20191020020141,home,74.72,25.77,3.11,2.52,0.32,34,1,1,10,5.0,0,6-5,265,70.0
324,20191013111883,home,16.91,35.51,0.54,4.01,0.07,6,3,3,4,4.0,4,6-2,251,71.0
325,20170924111459,away,36.65,23.03,2.1,1.63,0.44,27,2,1,10,6.0,8,6-4,295,89.0
326,20171231052511,home,51.67,9.35,4.21,2.04,0.43,39,3,1,10,6.0,14,6-2,215,
327,20171119052787,away,11.94,29.61,2.64,2.97,0.05,9,3,2,7,8.0,4,5-11,240,57.0
328,20171112030331,away,66.32,36.15,1.62,2.72,0.12,41,1,3,1,8.0,4,6-1,221,42.0
329,20190923002627,home,87.47,39.76,0.43,3.44,0.04,24,3,1,10,7.0,1,6-0,204,87.0
330,20171210060919,home,13.78,17.28,3.15,1.66,0.47,1,2,1,1,8.0,1,5-10,185,46.0
331,20190915020082,home,83.39,14.68,0.58,1.45,0.05,26,1,2,10,6.0,3,6-2,196,68.0
332,20171015050957,home,58.13,29.72,2.54,1.37,0.34,46,2,2,4,7.0,-1,5-10,214,73.0
333,20181223000702,home,45.75,26.98,0.42,2.14,0.03,31,1,1,5,6.0,2,6-0,227,33.0
334,20171224091647,home,10.3,22.08,1.16,1.56,0.23,1,2,1,1,8.0,1,6-1,245,52.0
335,20171203100692,away,67.73,44.96,3.08,1.38,0.36,41,1,1,10,8.0,-2,5-11,185,68.0
336,20180920001314,home,107.81,27.3,2.25,2.17,0.29,2,2,3,1,11.0,2,6-1,266,83.0
337,20181104030100,home,70.01,31.43,3.89,1.11,0.42,42,1,1,10,8.0,4,6-4,320,53.0
338,20181216093413,home,81.07,33.72,5.22,3.09,0.51,31,4,1,10,8.0,3,6-1,203,61.0
339,20181104063595,away,56.27,11.18,5.39,2.43,0.53,44,4,2,10,8.0,3,5-10,192,55.0
340,20171016002324,home,29.71,20.66,3.95,3.85,0.42,16,3,1,10,7.0,3,5-11,212,57.0
341,20181129001654,home,71.69,34.96,3.53,0.84,0.35,39,2,2,1,6.0,3,6-2,222,70.0
342,20181216081048,home,65.07,20.62,3.18,3.96,0.3,44,1,1,15,8.0,-10,5-10,201,40.0
343,20190908052909,home,79.7,29.8,1.61,1.49,0.17,31,3,1,10,8.0,20,6-3,303,77.0
344,20171126030733,away,72.93,25.13,3.84,1.53,0.4,42,1,1,10,7.0,10,6-1,215,62.0
345,20190908021973,home,34.19,25.89,2.84,0.69,0.3,25,3,1,10,7.0,6,6-3,325,91.0
346,20180930111718,home,35.19,30.83,4.7,1.07,0.51,25,2,2,10,7.0,2,6-5,316,71.0
347,20171216001536,home,98.14,40.67,4.24,3.45,0.43,10,2,1,10,6.0,4,6-0,201,68.0
348,20171217053072,away,29.11,8.18,3.72,3.83,0.57,20,3,2,7,7.0,3,6-3,190,67.0
349,20171224010679,home,100.44,21.81,0.61,0.56,0.07,9,1,1,9,7.0,6,6-4,268,24.0
350,20171105090847,home,56.53,45.92,3.94,1.01,0.48,43,1,2,10,6.0,12,5-10,196,
351,20171231054019,away,106.12,24.49,0.77,1.5,0.1,4,4,3,7,7.0,18,6-3,259,
352,20171231072242,away,71.53,30.12,1.45,0.29,0.16,40,3,2,7,6.0,3,6-4,265,16.0
353,20171015032199,home,44.97,26.12,0.86,0.59,0.25,34,2,2,1,6.0,4,6-6,305,
354,20171231072221,away,69.92,24.54,3.08,1.71,0.35,37,3,1,10,6.0,3,6-2,238,16.0
355,20181216031193,home,69.53,25.55,4.45,2.21,0.43,44,2,1,10,6.0,4,6-0,239,45.0
356,20181223001429,home,66.03,24.38,1.47,1.47,0.13,43,2,2,2,8.0,3,6-6,315,33.0
357,20191020103550,away,72.03,30.76,3.63,2.2,0.35,32,4,2,1,6.0,7,6-1,238,50.0
358,20181022000088,away,77.54,36.65,3.92,1.31,0.39,32,1,1,10,7.0,14,6-6,272,60.0
359,20171126001003,away,65.47,23.03,0.94,0.93,0.1,44,2,2,6,7.0,5,6-2,320,
360,20180909092953,home,39.4,28.37,1.58,1.86,0.15,32,4,1,10,8.0,-2,6-1,235,
361,20181223133480,away,72.77,10.47,4.73,1.93,0.46,36,4,1,10,6.0,9,5-10,185,68.0
362,20181202030312,home,76.82,31.86,1.51,2.27,0.2,33,1,1,10,7.0,1,6-6,296,34.0
363,20181216072080,home,84.58,28.06,1.82,1.67,0.21,25,3,1,10,7.0,75,6-3,294,
364,20180906000466,home,44.55,33.49,3.69,3.14,0.43,33,1,1,10,8.0,-3,6-2,265,81.0
365,20191103000105,away,73.28,24.38,3.86,0.79,0.39,38,1,2,1,6.0,3,6-4,243,53.0
366,20181021063072,home,82.12,11.57,3.22,1.91,0.31,25,4,1,10,7.0,1,5-11,192,89.0
367,20180930113573,home,10.94,44.85,3.46,2.76,0.34,1,4,2,1,7.0,1,6-0,195,71.0
368,20181007050148,away,77.63,25.46,3.23,2.17,0.33,33,1,2,10,7.0,0,6-1,246,58.0
369,20191006122783,away,89.39,31.07,3.01,1.21,0.31,20,3,1,10,6.0,4,6-5,285,59.0
370,20191006040392,away,62.73,30.48,2.01,1.48,0.21,40,1,1,10,8.0,3,6-1,202,66.0
371,20181105002435,away,44.28,25.09,5.96,1.31,0.61,31,3,2,1,6.0,5,6-5,253,74.0
372,20170917013176,home,107.39,29.65,2.44,1.06,0.37,1,4,1,1,10.0,-2,6-4,250,83.0
373,20181230072246,home,48.15,27.71,1.49,1.15,0.17,38,3,2,10,6.0,5,6-5,311,64.0
374,20170924123767,home,41.41,16.55,3.33,1.84,0.37,31,4,1,10,8.0,69,6-2,247,84.0
375,20181028102295,away,74.48,31.52,3.13,1.42,0.31,36,3,2,1,7.0,4,6-5,314,82.0
376,20190915050513,away,60.77,31.17,1.27,1.19,0.13,49,1,1,10,8.0,0,6-2,345,87.0
377,20180909021659,away,81.14,23.53,0.41,1.04,0.05,34,2,3,1,6.0,27,6-2,220,59.0
378,20171126012929,away,52.31,25.31,1.29,1.24,0.15,40,3,1,10,8.0,6,6-2,235,46.0
379,20181202130891,home,66.22,43.36,3.82,1.95,0.37,43,2,1,10,6.0,15,6-0,215,45.0
380,20170911013250,home,25.5,29.16,1.15,0.74,0.07,16,4,1,10,7.0,3,6-4,310,73.0
381,20181007020766,away,43.13,25.99,2.39,2.59,0.3,34,1,1,10,7.0,-1,6-3,311,87.0
382,20171029041436,away,109.42,30.38,0.57,0.42,0.12,1,2,1,1,11.0,1,6-4,301,54.0
383,20181216023722,away,72.12,25.32,3.87,0.94,0.41,38,4,1,10,8.0,2,6-4,330,39.0
384,20191110022020,away,33.27,28.4,2.75,1.96,0.28,24,2,1,10,5.0,9,6-1,245,50.0
385,20171112044552,home,59.15,31.52,3.15,0.43,0.36,50,5,3,1,9.0,1,6-5,258,76.0
386,20181104080668,home,25.1,22.33,4.02,1.27,0.47,15,1,1,10,8.0,2,6-3,260,56.0
387,20180930013676,away,34.14,9.77,2.41,3.12,0.23,32,4,2,10,8.0,-5,5-11,190,66.0
388,20181223053162,home,76.42,26.19,0.99,1.62,0.09,41,4,1,10,5.0,16,6-1,245,37.0
389,20181007043637,away,71.14,30.9,2.19,1.72,0.23,39,4,1,10,5.0,11,6-3,324,68.0
390,20191117051081,away,104.67,10.08,4.22,2.16,0.41,7,2,4,1,8.0,1,6-1,206,
391,20180923013448,away,67.19,29.96,4.28,3.83,0.42,45,4,1,10,8.0,3,6-1,238,61.0
392,20181210000061,home,33.82,33.32,1.15,0.45,0.11,23,1,1,10,7.0,1,5-11,190,48.0
393,20181014064194,away,72.31,35.52,3.87,1.46,0.38,37,4,1,10,6.0,2,6-4,253,60.0
394,20191104003908,home,54.84,22.97,2.15,1.44,0.21,48,4,1,10,7.0,2,6-2,245,51.0
395,20181025002427,home,85.99,25.87,2.36,0.67,0.26,25,3,1,10,6.0,4,6-5,288,66.0
396,20191027092743,home,32.24,27.63,3.65,0.28,0.37,20,3,1,10,7.0,20,6-3,312,66.0
397,20170924063273,home,73.63,27.36,3.33,1.14,0.34,35,4,1,10,6.0,2,6-3,303,
398,20181223042794,home,27.39,28.78,4.13,1.33,0.42,15,3,1,10,8.0,0,6-1,225,52.0
399,20171112050206,away,59.73,29.13,3.79,0.87,0.44,48,1,2,3,8.0,-2,6-2,248,79.0
400,20181021083824,home,83.99,28.82,4.28,3.46,0.42,22,4,2,10,6.0,8,5-10,208,49.0
401,20171224050371,away,97.47,15.68,1.89,1.98,0.19,18,1,2,6,7.0,3,6-0,190,56.0
402,20181105000319,home,66.87,27.62,3.74,0.98,0.37,28,1,1,10,7.0,3,6-1,212,74.0
403,20191121002603,home,86.24,28.27,2.85,0.12,0.29,24,3,1,10,6.0,-1,6-5,322,75.0
404,20171119063206,home,85.46,24.49,4.08,1.34,0.44,29,4,1,10,7.0,4,5-11,219,50.0
405,20191020022855,home,107.53,28.57,0.75,1.11,0.07,15,3,2,4,7.0,-6,6-1,200,70.0
406,20191110040672,away,29.9,27.5,0.67,2.53,0.06,25,1,1,10,6.0,2,6-4,217,67.0
407,20181007062644,home,55.02,26.96,0.51,0.23,0.05,46,3,1,10,9.0,7,6-3,308,77.0
408,20190915003307,home,111.62,45.95,0.14,1.01,0.03,1,4,1,1,7.0,1,5-11,178,82.0
409,20190905004370,away,29.45,32.46,4.07,1.52,0.42,20,4,1,10,7.0,5,6-3,324,65.0
410,20171116000341,away,21.73,29.21,3.99,2.21,0.46,13,1,1,10,7.0,5,6-1,246,40.0
411,20171112071919,home,14.55,26.45,1.22,0.06,0.25,5,2,1,5,7.0,-2,6-3,305,44.0
412,20181223070575,home,53.82,21.76,1.85,2.98,0.18,29,1,3,6,5.0,2,6-1,210,68.0
413,20180930093107,away,61.77,25.11,2.32,1.66,0.23,31,3,2,10,6.0,52,5-11,196,71.0
414,20170917112655,away,74.05,25.21,2.95,1.22,0.31,41,3,1,10,8.0,0,6-3,202,76.0
415,20191028001617,away,84.73,33.52,2.36,1.13,0.24,25,2,2,10,7.0,1,6-2,225,59.0
416,20190908031826,home,18.21,29.57,5.32,1.36,0.52,8,2,2,8,7.0,2,6-3,271,91.0
417,20191027100558,home,77.47,29.35,2.68,3.27,0.25,31,1,1,10,7.0,8,5-11,215,55.0
418,20181223090535,away,42.36,17.34,0.55,1.9,0.05,40,1,1,10,7.0,1,6-0,199,43.0
419,20171109001396,home,6.44,25.3,3.78,2.03,0.44,1,2,1,10,7.0,-1,6-3,226,79.0
420,20181203000573,away,93.54,26.53,5.11,1.01,0.51,16,1,1,10,7.0,6,6-1,250,36.0
421,20190915021533,home,52.12,20.41,2.48,0.92,0.23,39,2,2,7,6.0,0,6-0,233,68.0
422,20181209010083,home,41.63,28.32,0.45,0.42,0.04,32,1,2,1,6.0,3,6-3,305,29.0
423,20190908103986,away,30.77,8.04,3.06,1.96,0.3,19,4,3,7,7.0,-3,5-11,180,
424,20181216094699,home,57.98,30.91,3.0,1.52,0.28,49,5,1,10,8.0,-5,6-5,295,61.0
425,20181007104185,home,19.25,20.7,1.91,1.86,0.2,12,4,1,10,8.0,6,6-1,228,79.0
426,20190929052771,home,80.63,37.83,2.1,3.53,0.2,41,3,1,10,5.0,1,6-2,216,77.0
427,20181216091835,away,103.18,33.61,2.86,3.37,0.27,12,2,2,7,8.0,3,6-3,203,61.0
428,20190908022587,away,10.01,22.95,2.15,0.25,0.22,1,3,1,1,5.0,1,6-6,309,91.0
429,20191117070577,away,52.19,24.23,6.96,1.52,0.69,46,1,1,10,6.0,2,6-0,216,43.0
430,20181210000108,home,49.64,18.57,0.87,1.76,0.08,39,1,1,10,8.0,6,6-5,235,48.0
431,20171119033634,home,76.65,43.14,2.61,2.25,0.34,34,4,1,10,7.0,34,6-1,212,60.0
432,20191110023419,home,35.55,19.31,1.85,0.55,0.19,27,4,1,10,6.0,6,6-4,295,50.0
433,20171105060442,away,22.94,22.77,3.91,1.18,0.37,12,1,2,9,10.0,-1,6-7,330,75.0
434,20171022090862,home,58.66,42.12,2.38,1.61,0.4,49,1,1,10,8.0,1,6-3,195,68.0
435,20190922060838,home,82.61,31.19,1.04,2.18,0.1,28,1,1,10,6.0,0,6-4,328,81.0
436,20181111010534,away,50.73,38.03,3.74,4.08,0.36,49,1,1,10,7.0,7,6-1,203,39.0
437,20181216050438,away,18.36,29.18,0.53,0.68,0.06,8,1,2,4,7.0,7,6-1,318,46.0
438,20181028070294,home,23.55,18.25,2.22,0.14,0.21,13,1,3,3,6.0,-3,6-3,255,47.0
439,20191020003038,away,73.62,37.65,1.61,0.8,0.16,29,3,1,10,7.0,4,5-9,187,66.0
440,20171210063252,home,60.82,27.65,1.7,0.18,0.14,50,4,1,10,7.0,3,6-5,320,46.0
441,20181202032955,home,17.29,25.53,0.57,2.07,0.07,8,3,2,8,8.0,8,6-4,261,34.0
442,20171008111502,away,83.37,7.92,2.32,2.11,0.43,25,2,2,10,5.0,15,5-11,190,89.0
443,20191117013578,away,14.98,27.2,1.71,0.32,0.17,5,4,1,5,8.0,4,6-5,321,51.0
444,20171119020974,away,75.39,33.04,2.55,0.71,0.31,36,2,1,10,6.0,2,6-0,340,28.0
445,20190915080709,home,72.04,24.81,4.04,1.05,0.4,40,1,1,10,6.0,2,5-11,195,93.0
446,20170917011115,home,70.65,22.47,2.6,0.99,0.31,44,2,1,10,6.0,10,6-5,245,83.0
447,20171112061337,home,82.91,31.25,1.05,0.46,0.1,27,2,1,10,7.0,5,6-3,308,53.0
448,20191006014379,away,52.88,24.98,3.24,1.2,0.32,43,4,1,10,6.0,4,6-5,315,76.0
449,20171001061944,home,56.62,32.41,1.14,0.88,0.06,47,3,1,10,8.0,4,6-3,303,
450,20170910020344,home,55.69,26.28,3.19,1.21,0.38,48,1,1,10,8.0,1,6-0,246,68.0
451,20171127002691,home,78.38,22.56,1.25,0.34,0.19,29,3,1,10,7.0,-1,6-0,227,50.0
452,20180930100493,away,66.04,28.19,4.59,2.13,0.5,40,1,1,10,7.0,3,6-3,280,78.0
453,20171029102562,home,54.78,27.03,2.22,1.73,0.21,49,3,2,9,6.0,-1,6-3,220,68.0
454,20181021003218,home,97.2,23.51,1.17,1.81,0.12,12,4,2,8,7.0,4,6-2,247,66.0
455,20180916102938,away,18.49,30.42,4.0,2.51,0.39,14,3,1,10,7.0,0,6-3,220,73.0
456,20181125021838,away,98.63,29.92,1.42,1.75,0.11,13,2,2,13,5.0,3,6-3,306,57.0
457,20170911000745,away,20.96,26.42,2.34,1.1,0.25,11,1,1,10,6.0,2,6-4,287,70.0
458,20180923002265,home,86.23,18.37,5.16,0.79,0.55,23,3,2,12,8.0,15,6-4,311,
459,20181223140902,away,20.11,16.1,2.72,0.78,0.27,18,1,1,10,7.0,3,5-11,190,43.0
460,20180916101565,home,85.86,28.14,3.27,2.9,0.31,16,2,2,10,7.0,2,5-11,190,73.0
461,20191013022379,away,28.86,32.64,3.98,2.18,0.4,25,3,1,10,8.0,4,5-11,215,58.0
462,20170924043036,home,34.44,23.79,2.07,0.53,0.24,25,4,1,10,7.0,6,6-1,195,68.0
463,20181209123133,home,32.52,25.87,2.21,2.0,0.23,25,4,1,10,7.0,-1,6-3,315,
464,20191006070762,home,51.17,23.88,0.41,1.6,0.04,41,1,2,2,6.0,6,6-4,304,70.0
465,20171008034741,away,37.29,44.8,2.56,1.21,0.33,34,5,1,10,8.0,0,6-2,177,68.0
466,20171001020318,home,23.69,27.81,1.87,0.81,0.24,15,1,2,10,7.0,9,6-3,265,64.0
467,20171231120515,away,59.62,33.29,4.04,1.87,0.41,43,1,3,1,7.0,14,5-11,199,17.0
468,20171105031462,home,71.69,42.06,3.04,1.58,0.51,40,2,2,2,8.0,2,6-0,192,79.0
469,20181209022538,home,82.11,29.73,3.18,1.05,0.3,30,3,1,10,7.0,25,6-3,255,28.0
470,20181118012690,home,48.58,45.53,2.83,3.91,0.28,40,3,2,5,7.0,1,6-0,197,48.0
471,20171224063112,home,63.1,19.29,3.64,1.77,0.4,47,3,1,10,7.0,0,6-5,321,40.0
472,20190908071840,away,47.67,18.6,4.33,2.67,0.42,39,3,1,10,7.0,10,5-10,183,77.0
473,20171203133169,away,38.37,34.73,2.17,1.86,0.15,26,4,2,13,7.0,-1,6-6,317,44.0
474,20190908043188,away,76.56,26.04,3.88,1.6,0.38,34,4,2,7,7.0,9,6-5,309,
475,20180930083377,away,44.24,33.78,4.03,0.74,0.45,36,4,2,9,6.0,3,6-6,315,
476,20181111073232,home,47.18,18.59,1.96,2.07,0.2,41,4,3,7,6.0,10,6-5,275,82.0
477,20181230053730,away,43.11,22.79,2.63,0.76,0.29,33,4,2,6,6.0,2,6-7,320,
478,20181125073237,away,55.57,24.02,6.9,1.52,0.7,45,3,1,10,6.0,-2,5-9,183,77.0
479,20180909033921,home,65.48,22.15,2.53,0.93,0.26,43,4,3,10,8.0,0,6-6,252,89.0
480,20181007000414,away,23.22,31.92,4.78,1.16,0.47,14,1,1,10,8.0,0,6-4,314,62.0
481,20181209131396,away,92.97,29.84,2.37,1.76,0.28,16,2,1,10,7.0,1,6-5,328,55.0
482,20171217010575,home,55.3,9.18,2.82,2.17,0.27,35,1,1,10,6.0,2,6-1,212,51.0
483,20191006051051,away,102.66,20.13,1.18,1.8,0.12,7,2,2,5,7.0,2,6-5,294,59.0
484,20171203021873,home,26.08,20.2,1.69,2.28,0.16,17,2,1,10,6.0,3,5-11,232,48.0
485,20171112062514,away,45.2,37.82,0.27,2.09,0.12,23,3,1,10,7.0,2,6-0,205,53.0
486,20181223074252,home,95.77,26.42,4.75,0.94,0.47,15,4,3,1,8.0,0,6-1,245,68.0
487,20181004002643,away,74.89,34.3,2.38,0.4,0.24,35,3,1,10,6.0,5,6-5,311,66.0
488,20171029091904,home,29.55,18.15,1.07,1.05,0.1,13,2,3,6,6.0,3,5-11,198,60.0
489,20191110003277,home,60.48,25.88,2.36,0.83,0.24,32,3,1,10,6.0,3,6-0,202,40.0
490,20190922052931,away,59.28,26.02,3.07,1.94,0.32,49,4,1,10,6.0,1,6-6,320,
491,20180909071967,away,45.63,21.38,2.37,2.77,0.22,33,3,2,2,5.0,0,5-11,190,59.0
492,20191124113100,away,78.49,19.39,2.38,4.22,0.24,31,4,1,10,7.0,21,6-0,215,40.0
493,20171001112986,away,65.16,28.69,1.01,1.06,0.05,45,3,1,10,6.0,7,6-2,315,91.0
494,20181104040596,away,51.3,27.8,2.67,4.54,0.24,31,1,2,18,7.0,5,6-0,207,87.0
495,20171015112398,away,40.89,39.11,2.83,2.32,0.28,27,3,2,4,7.0,1,5-10,190,61.0
496,20181230141089,home,78.49,23.54,2.6,1.37,0.3,31,1,2,4,6.0,5,6-5,325,65.0
497,20171001020225,away,14.25,33.13,4.13,1.96,0.55,3,1,1,10,7.0,4,6-4,267,64.0
498,20170907000653,home,18.96,23.87,1.24,0.31,0.13,10,1,4,1,9.0,0,6-1,310,63.0
499,20171223012039,away,64.45,11.02,4.01,2.29,0.43,47,3,2,3,8.0,0,6-2,200,10.0
500,20171001121271,home,79.24,31.88,0.28,1.48,0.14,31,2,4,1,9.0,0,6-1,245,72.0
501,20171231022128,away,33.72,10.77,0.37,0.36,0.01,25,2,1,10,6.0,1,6-6,217,68.0
502,20190915041543,away,36.89,45.38,4.8,3.89,0.46,25,2,1,10,6.0,14,5-11,185,89.0
503,20180909002675,home,16.3,7.87,3.9,1.77,0.38,8,3,2,4,8.0,5,6-1,200,61.0
504,20171019000795,away,62.98,19.58,2.69,1.31,0.38,48,1,1,10,7.0,3,6-0,197,62.0
505,20170924063315,home,88.62,22.27,3.38,0.91,0.33,21,4,1,10,7.0,2,6-6,252,
506,20171022121499,away,18.67,28.91,0.03,0.1,0.0,13,2,2,1,8.0,2,6-1,227,56.0
507,20171102000490,home,45.72,28.23,2.03,0.22,0.2,36,1,1,10,7.0,13,6-5,302,68.0
508,20181104100806,home,50.94,16.45,3.61,3.45,0.36,41,1,1,10,6.0,3,6-1,210,40.0
509,20181125032932,away,74.18,25.71,3.45,1.1,0.37,37,3,1,10,8.0,2,6-4,320,44.0
510,20190915021279,home,68.34,33.64,1.79,0.91,0.19,43,2,1,10,7.0,1,6-6,315,68.0
511,20171105022991,home,81.75,28.45,4.05,2.08,0.46,32,4,1,10,7.0,4,6-0,223,78.0
512,20191110053451,home,31.86,28.7,4.08,2.09,0.4,18,4,2,6,6.0,1,6-1,225,48.0
513,20190922063560,away,51.5,45.55,3.64,2.13,0.36,48,4,1,10,6.0,2,6-0,185,81.0
514,20181125060120,home,68.53,20.86,2.51,2.81,0.24,36,1,1,10,6.0,4,6-0,204,56.0
